,date,SD,Mask,TransMask,Shutdown,Quaratine,Busan,Chungcheongbuk-do,Chungcheongnam-do,Daegu,Daejeon,Gangwon-do,Gwangju,Gyeonggi-do,Gyeongsangbuk-do,Gyeongsangnam-do,Incheon,Jeju-do,Jeollabuk-do,Jeollanam-do,Sejong,Seoul,Ulsan
70,2020-03-31,0.85,1.0,0.0,0.0,0.0,0.0003347241120187713,0.0013864407356454543,0.001805756657183276,0.11353373544234617,0.0012313181671418643,0.000852289676215152,0.0004146997228423519,0.0023463198351823845,0.018691148525488723,0.0008702723952597163,0.0016423979557620113,0.0009018176133998074,0.00033359390724087816,0.00032542814139852744,0.009876858810303308,0.0035878240757012047,0.0017584952907496116
71,2020-04-01,0.9666666666666666,1.0,0.0,0.0,1.0,0.00036610449752053114,0.0013234207022070246,0.0019007964812455538,0.109221277996764,0.0012313181671418643,0.0009834111648636369,0.0006911662047372531,0.0024825577610962006,0.01823526685413534,0.0009903099670196772,0.0017108312039187615,0.0009018176133998074,0.0003891928917810245,0.00048814221209779116,0.009876858810303308,0.0037342658747094174,0.0016705705262121306
72,2020-04-02,1.0833333333333333,1.0,0.0,0.0,1.0,0.00036610449752053114,0.0013234207022070246,0.001805756657183276,0.10125981809722766,0.0012313181671418643,0.0010489719091878794,0.0007602828252109785,0.0025355391767293515,0.017627424625664162,0.0010803381458396478,0.001813481076153887,0.0009018176133998074,0.0003891928917810245,0.0005966182592306336,0.009876858810303308,0.003776106388711764,0.0016705705262121306
73,2020-04-03,1.2,1.0,0.0,0.0,1.0,0.0003556443690199445,0.0012604006687685948,0.0017582367451521375,0.09537165504652893,0.0012313181671418643,0.0011800933978363642,0.0007602828252109785,0.002671777102643167,0.01686762184007519,0.0010803381458396478,0.001813481076153887,0.0009018176133998074,0.0004447918763211709,0.0006508562827970549,0.009876858810303308,0.003922548187719976,0.0016705705262121306
74,2020-04-04,0.5,1.0,0.0,0.0,1.0,0.0003347241120187713,0.0011343606018917353,0.001568157097027582,0.08658087640745757,0.0012313181671418643,0.0012456541421606068,0.0007602828252109785,0.002739896065600075,0.01629776975088346,0.0009903099670196772,0.0018819143243106375,0.0007515146778331727,0.0004447918763211709,0.0005966182592306336,0.00900537126821772,0.004016689344225256,0.001406796232599689
75,2020-04-05,0.5,1.0,0.0,0.0,1.0,0.0003347241120187713,0.0010713405684533055,0.001568157097027582,0.08272454426861967,0.001299724731983079,0.0013767756308090916,0.0008293994456847037,0.0027550336129238324,0.01576590780097118,0.000960300574079687,0.0018476977002322625,0.0012024234845330764,0.0005003908608613172,0.0005966182592306336,0.00900537126821772,0.004257272299738747,0.0011430219389872475
76,2020-04-06,0.5,1.0,0.0,0.0,1.0,0.00032426398351818474,0.001008320535014876,0.0016156770090587208,0.07944873524745627,0.0013681312968242937,0.0014423363751333343,0.0008293994456847037,0.0027777399339094684,0.01496811487610276,0.0009302911811396967,0.001813481076153887,0.0012024234845330764,0.0005003908608613172,0.0005966182592306336,0.008424379573493996,0.004309572942241681,0.0011430219389872475
77,2020-04-07,0.5,1.0,0.0,0.0,1.0,0.0003347241120187713,0.001008320535014876,0.001568157097027582,0.0777900977683862,0.001299724731983079,0.0015078971194575767,0.0008293994456847037,0.0027550336129238324,0.014550223344028826,0.000960300574079687,0.001813481076153887,0.0012024234845330764,0.0005003908608613172,0.0005966182592306336,0.008424379573493996,0.004215431785736402,0.0010550971744497668
78,2020-04-08,0.5,1.0,0.0,0.0,1.0,0.00032426398351818474,0.001008320535014876,0.0014731172729653044,0.07638025591117664,0.001299724731983079,0.0016390186081060615,0.0008293994456847037,0.002717189744614439,0.013904390976278196,0.0009903099670196772,0.001950347572467388,0.0012024234845330764,0.0005559898454014636,0.0005966182592306336,0.009295867115579583,0.004278192556739921,0.0010550971744497668
79,2020-04-09,0.5,1.0,0.0,0.0,1.0,0.0002928835980164249,0.0009453005015764462,0.001568157097027582,0.07053355879745465,0.001299724731983079,0.0016390186081060615,0.0008293994456847037,0.002626364460671895,0.013372529026365917,0.0009903099670196772,0.001813481076153887,0.0012024234845330764,0.0005559898454014636,0.0005966182592306336,0.00871487542085586,0.004351413456244028,0.0010550971744497668
80,2020-04-10,0.5,1.0,0.0,0.0,1.0,0.0002928835980164249,0.0010713405684533055,0.001568157097027582,0.06692602228047725,0.0012313181671418643,0.0015078971194575767,0.0008293994456847037,0.0026187956870100167,0.012650716380056392,0.0009903099670196772,0.0017450478279971368,0.0012024234845330764,0.0005003908608613172,0.0005966182592306336,0.007552892031408411,0.004288652685240507,0.0010550971744497668
81,2020-04-11,0.5,1.0,0.0,0.0,1.0,0.00027196334101525175,0.0010713405684533055,0.001520637184996443,0.06398194075512789,0.0011629116023006497,0.0015078971194575767,0.0006911662047372531,0.002558245497714987,0.012384785405100254,0.000960300574079687,0.0017108312039187615,0.0012024234845330764,0.0005003908608613172,0.0005423802356642124,0.007552892031408411,0.004225891914236988,0.0009671724099122864
82,2020-04-12,0.5833333333333334,1.0,0.0,0.0,1.0,0.00024058295551349188,0.001008320535014876,0.0014731172729653044,0.060540267986057494,0.0010945050374594348,0.0014423363751333343,0.0005529329637898025,0.00254310795039123,0.01215684456942356,0.0009302911811396967,0.0016423979557620113,0.0012024234845330764,0.0005003908608613172,0.0005423802356642124,0.006971900336684687,0.004184051400234642,0.0007913228808373251
83,2020-04-13,0.6666666666666666,1.0,0.0,0.0,1.0,0.00024058295551349188,0.0008822804681380165,0.0014255973609341654,0.05904749425489443,0.0010945050374594348,0.0013767756308090916,0.0005529329637898025,0.0024674202137724434,0.012042874151585215,0.0009302911811396967,0.0016423979557620113,0.0010521205489664419,0.0005003908608613172,0.00048814221209779116,0.006971900336684687,0.0041422108862322945,0.0007033981162998445
84,2020-04-14,0.75,1.0,0.0,0.0,1.0,0.00024058295551349188,0.0008822804681380165,0.00123551771280961,0.057305924901870864,0.0010260984726182204,0.0013112148864848493,0.0004146997228423519,0.0024674202137724434,0.011890913594467421,0.0009302911811396967,0.0015739647076052608,0.0010521205489664419,0.0005003908608613172,0.00048814221209779116,0.00726239618404655,0.004016689344225256,0.0007913228808373251
85,2020-04-15,0.8333333333333333,1.0,0.0,0.0,1.0,0.0002092025700117321,0.0008822804681380165,0.0011879978007784712,0.05543995773791703,0.0010260984726182204,0.0015734578637818192,0.0004838163433160772,0.002444713892786807,0.011890913594467421,0.0009302911811396967,0.0013686649631350094,0.0012024234845330764,0.0005003908608613172,0.0004339041885313699,0.00726239618404655,0.003953928573221736,0.0007913228808373251
86,2020-04-16,0.9166666666666666,1.0,0.0,0.0,1.0,0.00019874244151114548,0.0006932203678227272,0.0011404778887473324,0.05145922778814887,0.0009576919077770056,0.0016390186081060615,0.0004146997228423519,0.002414438798139293,0.011700962898070176,0.0009903099670196772,0.0012660150908998834,0.0012024234845330764,0.0004447918763211709,0.0004339041885313699,0.00726239618404655,0.003859787416716457,0.0007033981162998445
87,2020-04-17,1.0,1.0,0.0,0.0,1.0,0.00018828231301055886,0.000504160267507438,0.0011404778887473324,0.04980059030907881,0.0010260984726182204,0.0015734578637818192,0.0005529329637898025,0.0023463198351823845,0.012118854430144113,0.0009302911811396967,0.0013002317149782589,0.0012024234845330764,0.0004447918763211709,0.0004339041885313699,0.0063909086419609625,0.0036924253607070715,0.0007033981162998445
88,2020-04-18,1.0,1.0,0.0,0.0,1.0,0.00018828231301055886,0.00044114023406900823,0.0010454380646850547,0.04747849783838071,0.0009576919077770056,0.0016390186081060615,0.0005529329637898025,0.0022176506829304477,0.011852923455187972,0.000960300574079687,0.001197581842743133,0.0010521205489664419,0.0004447918763211709,0.0004339041885313699,0.006100412794599101,0.0036401247182041383,0.0007033981162998445
89,2020-04-19,0.9,1.0,0.0,0.0,1.0,0.00015690192750879907,0.00044114023406900823,0.000902878328591638,0.04515640536768261,0.0009576919077770056,0.0016390186081060615,0.0005529329637898025,0.0021495317199735392,0.011473022062393484,0.0009302911811396967,0.0012317984668215082,0.0010521205489664419,0.0004447918763211709,0.0003796661649649487,0.004938429405151654,0.003514603176197099,0.0007033981162998445
90,2020-04-20,0.8,1.0,0.0,0.0,1.0,0.00017782218450997225,0.00044114023406900823,0.000902878328591638,0.04411975694326382,0.0008892853429357908,0.0016390186081060615,0.0005529329637898025,0.00203600011504536,0.011283071365996242,0.0008702723952597163,0.0012317984668215082,0.0010521205489664419,0.0004447918763211709,0.0003796661649649487,0.004938429405151654,0.0033472411201877134,0.0007913228808373251
91,2020-04-21,0.7,1.0,0.0,0.0,1.0,0.00017782218450997225,0.00037812020063057847,0.0008553584165604993,0.04320750632977528,0.0008892853429357908,0.0015078971194575767,0.0005529329637898025,0.0019678811520884515,0.010979150251760652,0.0008402630023197262,0.0012317984668215082,0.0010521205489664419,0.0004447918763211709,0.0003796661649649487,0.004938429405151654,0.003253099963682434,0.0007033981162998445
92,2020-04-22,0.6000000000000001,1.0,0.0,0.0,1.0,0.00019874244151114548,0.00037812020063057847,0.000902878328591638,0.04183913040954247,0.0008892853429357908,0.0014423363751333343,0.0005529329637898025,0.00192246851011718,0.010789199555363409,0.0008402630023197262,0.001197581842743133,0.0007515146778331727,0.0004447918763211709,0.0003796661649649487,0.0037764460157042054,0.003200799321179501,0.0007033981162998445
93,2020-04-23,0.5,1.0,0.0,0.0,1.0,0.00019874244151114548,0.0003151001671921487,0.0008553584165604993,0.03939264012791412,0.0007524722132533615,0.0014423363751333343,0.0004146997228423519,0.0017786618105414852,0.010333317884010026,0.0008402630023197262,0.0012317984668215082,0.0007515146778331727,0.0004447918763211709,0.0003796661649649487,0.0034859501683423433,0.0029915967511677686,0.000615473351762364
94,2020-04-24,0.4,1.0,0.0,0.0,1.0,0.0002092025700117321,0.0003151001671921487,0.0008553584165604993,0.03777546858582081,0.0006840656484121469,0.0014423363751333343,0.0004146997228423519,0.0016575614319514268,0.010143367187612783,0.0007802442164397457,0.0013002317149782589,0.0007515146778331727,0.00033359390724087816,0.0003796661649649487,0.0034859501683423433,0.002782394181156037,0.000615473351762364
95,2020-04-25,0.3,1.0,0.0,0.0,1.0,0.0002092025700117321,0.0003151001671921487,0.0008553584165604993,0.03611683110675074,0.0005472525187297174,0.0013767756308090916,0.00034558310236862654,0.0016197175636420333,0.009877436212656644,0.0007802442164397457,0.0012660150908998834,0.0007515146778331727,0.0003891928917810245,0.0003796661649649487,0.0031954543209804813,0.0025731916111443043,0.000615473351762364
96,2020-04-26,0.5,1.0,0.0,0.0,1.0,0.00021966269851231868,0.0003151001671921487,0.0008553584165604993,0.03433379581675042,0.0004104393890472881,0.0012456541421606068,0.00034558310236862654,0.0015515986006851253,0.009687485516259399,0.0007202254305597653,0.001197581842743133,0.0009018176133998074,0.0004447918763211709,0.00032542814139852744,0.0031954543209804813,0.0025208909686413716,0.000615473351762364
97,2020-04-27,0.5833333333333334,1.0,0.0,0.0,1.0,0.0002092025700117321,0.0003151001671921487,0.000902878328591638,0.03346301114023863,0.0004104393890472881,0.0011800933978363642,0.00034558310236862654,0.001521323506037611,0.009497534819862156,0.000690216037619775,0.0011633652186647577,0.0007515146778331727,0.0004447918763211709,0.00032542814139852744,0.0031954543209804813,0.0024685903261384384,0.000615473351762364
98,2020-04-28,0.6666666666666666,1.0,0.0,0.0,1.0,0.00021966269851231868,0.0003151001671921487,0.000902878328591638,0.032882488022564105,0.00034203282420607343,0.0010489719091878794,0.00034558310236862654,0.0015061859587138535,0.009345574262744362,0.0006001878587998043,0.001026498722351257,0.0009018176133998074,0.0004447918763211709,0.0002711901178321062,0.0031954543209804813,0.0021547864711208404,0.000615473351762364
99,2020-04-29,0.75,1.0,0.0,0.0,1.0,0.00021966269851231868,0.0003151001671921487,0.0009503982406227769,0.03221903303093608,0.00034203282420607343,0.0010489719091878794,0.00027646648189490127,0.0014759108640663389,0.008813712312832081,0.0006001878587998043,0.0009238488501161313,0.0007515146778331727,0.0004447918763211709,0.0002711901178321062,0.0029049584736186196,0.0020501851861149745,0.0005275485872248834
100,2020-04-30,0.8333333333333333,1.0,0.0,0.0,1.0,0.00021966269851231868,0.000252080133753719,0.0007603185924982216,0.02935788337954021,0.00034203282420607343,0.000852289676215152,0.00020734986142117594,0.0014380669957569456,0.0082818503629198,0.0006001878587998043,0.0008554156019593808,0.0007515146778331727,0.0003891928917810245,0.00021695209426568496,0.002323966778894896,0.0018828231301055887,0.0005275485872248834
101,2020-05-01,0.9166666666666666,1.0,0.0,0.0,1.0,0.00021966269851231868,0.000252080133753719,0.0007127986804670827,0.02935788337954021,0.00034203282420607343,0.000852289676215152,0.00020734986142117594,0.0014380669957569456,0.008243860223640351,0.0005701784658598141,0.0008554156019593808,0.0007515146778331727,0.00033359390724087816,0.00016271407069926372,0.0020334709315330338,0.001872363001605002,0.0005275485872248834
102,2020-05-02,1.0,1.0,0.0,0.0,1.0,0.00021966269851231868,0.000252080133753719,0.0007127986804670827,0.02890175807279594,0.0002736262593648587,0.0007211681875666672,0.00013823324094745063,0.0013623792591381588,0.00805390952724311,0.0005401690729198239,0.0008554156019593808,0.0007515146778331727,0.00033359390724087816,0.00016271407069926372,0.0014524792368093098,0.0017991421021008958,0.0005275485872248834
103,2020-05-03,1.0,1.0,0.0,0.0,1.0,0.00021966269851231868,0.00018906010031528923,0.0007127986804670827,0.028570030576981924,0.0002736262593648587,0.0006556074432424246,0.00013823324094745063,0.0012866915225193724,0.007636017995169174,0.0005101596799798337,0.0007869823538026304,0.0007515146778331727,0.00033359390724087816,0.00016271407069926372,0.001161983389447448,0.001715461074096203,0.0005275485872248834
104,2020-05-04,0.9461538461538461,1.0,0.0,0.0,1.0,0.00021966269851231868,0.00018906010031528923,0.0007127986804670827,0.02815537120721441,0.0002736262593648587,0.0007211681875666672,0.00013823324094745063,0.0012564164278718577,0.007332096880933585,0.0004801502870398435,0.0008211989778810056,0.0007515146778331727,0.00033359390724087816,0.00021695209426568496,0.000580991694723724,0.0016317800460915102,0.000615473351762364
105,2020-05-05,0.8923076923076924,1.0,0.0,0.0,1.0,0.00021966269851231868,0.00018906010031528923,0.0007127986804670827,0.027243120593725873,0.0002736262593648587,0.0007211681875666672,0.00013823324094745063,0.0012337101068862217,0.006838225070300753,0.0004501408940998533,0.000889632226037756,0.0007515146778331727,0.00033359390724087816,0.00021695209426568496,0.000290495847361862,0.0015480990180868175,0.0005275485872248834
106,2020-05-06,0.8384615384615385,1.0,0.0,0.0,1.0,0.00019874244151114548,0.00018906010031528923,0.0007127986804670827,0.02649673372814434,0.00013681312968242935,0.0007211681875666672,0.00013823324094745063,0.0011807286912530709,0.006686264513182959,0.00039012210821987286,0.0008554156019593808,0.00015030293556663455,0.00033359390724087816,0.00021695209426568496,0.000290495847361862,0.0014957983755838843,0.000615473351762364
107,2020-05-07,0.7846153846153846,1.0,0.0,0.0,1.0,0.00018828231301055886,0.000252080133753719,0.0007127986804670827,0.02516982374488829,0.00020521969452364406,0.0007211681875666672,0.00013823324094745063,0.001089903407310527,0.006382343398947369,0.00036011271527988263,0.0008554156019593808,0.00015030293556663455,0.00022239593816058545,0.00021695209426568496,0.000290495847361862,0.0013493565765756719,0.000615473351762364
108,2020-05-08,0.7307692307692308,1.0,0.0,1.0,1.0,0.00017782218450997225,0.00037812020063057847,0.000617758856404805,0.024133175320469494,0.00020521969452364406,0.0007867289318909096,0.00013823324094745063,0.0011050409546342844,0.00607842228471178,0.00036011271527988263,0.0007527657297242551,0.00015030293556663455,0.0002779949227007318,0.00021695209426568496,0.000290495847361862,0.0012238350345686326,0.000615473351762364
109,2020-05-09,0.676923076923077,1.0,0.0,1.0,1.0,0.00016736205600938566,0.00037812020063057847,0.00047519912031138844,0.022930663148143696,0.00020521969452364406,0.0007867289318909096,6.911662047372532e-05,0.0010596283126630126,0.005736511031196742,0.0003000939293999022,0.0006843324815675047,0.0,0.0002779949227007318,0.00021695209426568496,0.000290495847361862,0.0011819945205662863,0.0005275485872248834
110,2020-05-10,0.6230769230769231,1.0,0.0,1.0,1.0,0.00016736205600938566,0.00044114023406900823,0.00047519912031138844,0.022516003778376176,0.00020521969452364406,0.0007867289318909096,0.0,0.0010444907653392552,0.0055465603347995,0.00027008453645991195,0.0007185491056458798,0.00015030293556663455,0.0002779949227007318,0.00021695209426568496,0.000290495847361862,0.0012761356770715658,0.0005275485872248834
111,2020-05-11,0.5692307692307692,1.0,0.0,1.0,1.0,0.00016736205600938566,0.0006302003343842974,0.00042767920828024964,0.022516003778376176,0.00020521969452364406,0.000852289676215152,0.0,0.0010671970863248912,0.00524263922056391,0.00021006575057993154,0.0007527657297242551,0.00015030293556663455,0.0002779949227007318,0.00021695209426568496,0.000580991694723724,0.0014434977330809514,0.0005275485872248834
112,2020-05-12,0.5153846153846154,1.0,0.0,1.0,1.0,0.00016736205600938566,0.0006302003343842974,0.0003326393842179719,0.022018412534655155,0.00034203282420607343,0.000852289676215152,0.0,0.001112609728296163,0.005204649081284462,0.00018005635763994131,0.0007869823538026304,0.0003006058711332691,0.0002779949227007318,0.00021695209426568496,0.000580991694723724,0.0014748781185827111,0.00035169905814992224
113,2020-05-13,0.46153846153846156,1.0,0.0,1.0,1.0,0.00018828231301055886,0.0005671803009458676,0.00023759956015569422,0.022516003778376176,0.00034203282420607343,0.0007867289318909096,0.0,0.0010974721809724056,0.005166658942005013,0.00018005635763994131,0.0007185491056458798,0.0003006058711332691,0.00033359390724087816,0.00021695209426568496,0.000290495847361862,0.001558559146587404,0.00035169905814992224
114,2020-05-14,0.4076923076923077,1.0,0.0,1.0,1.0,0.00017782218450997225,0.0007562404012611569,0.0002851194721868331,0.02139642348000388,0.0002736262593648587,0.0007867289318909096,0.0,0.0010369219916773766,0.00497670824560777,0.0001500469646999511,0.0011633652186647577,0.0003006058711332691,0.00033359390724087816,0.00021695209426568496,0.000290495847361862,0.0015376388895862307,0.00035169905814992224
115,2020-05-15,0.3538461538461539,1.0,0.0,1.0,1.0,0.00017782218450997225,0.0007562404012611569,0.00023759956015569422,0.02081590036232936,0.0002736262593648587,0.0007211681875666672,0.0,0.0010142156706917404,0.004672787131372181,0.00012003757175996087,0.0013344483390566341,0.0003006058711332691,0.00033359390724087816,0.0002711901178321062,0.0,0.0016317800460915102,0.0005275485872248834
116,2020-05-16,0.3,1.0,0.0,1.0,1.0,0.00014644179900821246,0.0008192604346995867,0.00023759956015569422,0.02081590036232936,0.0002736262593648587,0.0006556074432424246,0.0,0.0010142156706917404,0.004368866017136592,9.002817881997066e-05,0.0013344483390566341,0.0004509088066999037,0.00022239593816058545,0.0002711901178321062,0.0,0.0016317800460915102,0.0004396238226874029
117,2020-05-17,0.3,1.0,0.0,1.0,1.0,0.00014644179900821246,0.0008192604346995867,0.0001900796481245554,0.020484172866515344,0.00034203282420607343,0.0006556074432424246,0.0,0.0009309591604110752,0.004330875877857143,0.0001500469646999511,0.0013344483390566341,0.0004509088066999037,0.00022239593816058545,0.0002711901178321062,0.0,0.0016736205600938567,0.00035169905814992224
118,2020-05-18,0.3,1.0,0.0,1.0,1.0,0.00014644179900821246,0.001008320535014876,0.0001900796481245554,0.020525638803492095,0.00034203282420607343,0.0005900466989181821,0.0,0.000938527934072954,0.004216905460018797,0.0001500469646999511,0.0013002317149782589,0.0004509088066999037,0.00011119796908029272,0.00021695209426568496,0.0,0.0016422401745920967,0.00035169905814992224
119,2020-05-19,0.3,1.0,0.0,1.0,1.0,0.00014644179900821246,0.001008320535014876,0.0001900796481245554,0.019986581622794323,0.00034203282420607343,0.0005900466989181821,0.0,0.0009309591604110752,0.004064944902901003,0.00018005635763994131,0.0013344483390566341,0.0004509088066999037,5.559898454014636e-05,0.0002711901178321062,0.000290495847361862,0.0016213199175909238,0.0007033981162998445
120,2020-05-20,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0009453005015764462,0.00014255973609341655,0.016627840727677437,0.00034203282420607343,0.0005244859545939397,0.0,0.000938527934072954,0.003685043510106517,0.00012003757175996087,0.0015739647076052608,0.00015030293556663455,0.00011119796908029272,0.00021695209426568496,0.0,0.0016736205600938567,0.000615473351762364
121,2020-05-21,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0009453005015764462,0.0001900796481245554,0.015508260429305138,0.00034203282420607343,0.0005244859545939397,0.0,0.0007871524608353808,0.003647053370827068,0.00012003757175996087,0.0017450478279971368,0.00015030293556663455,0.00011119796908029272,0.00010847604713284248,0.0,0.0016736205600938567,0.000615473351762364
122,2020-05-22,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0009453005015764462,0.0001900796481245554,0.015217998870467877,0.00034203282420607343,0.0005244859545939397,0.0,0.0008174275554828953,0.003571073092268171,0.0001500469646999511,0.0017450478279971368,0.00015030293556663455,0.00011119796908029272,0.00010847604713284248,0.0,0.0016631604315932701,0.0007033981162998445
123,2020-05-23,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0008822804681380165,0.0001900796481245554,0.014803339500700358,0.00034203282420607343,0.0005244859545939397,0.0,0.0008931152921016819,0.0034950928137092736,0.00018005635763994131,0.0017108312039187615,0.00015030293556663455,0.00011119796908029272,0.00010847604713284248,0.0,0.0016527003030926833,0.0007033981162998445
124,2020-05-24,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0008192604346995867,0.0001900796481245554,0.014720407626746855,0.00034203282420607343,0.0005900466989181821,0.0,0.0008855465184398032,0.003609063231547619,0.00018005635763994131,0.0017450478279971368,0.00015030293556663455,0.00011119796908029272,5.423802356642124e-05,0.0,0.001715461074096203,0.0007033981162998445
125,2020-05-25,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0008192604346995867,0.0001900796481245554,0.014720407626746855,0.00034203282420607343,0.0005244859545939397,0.0,0.0009233903867491965,0.0034950928137092736,0.00012003757175996087,0.001779264452075512,0.00015030293556663455,0.00011119796908029272,5.423802356642124e-05,0.0,0.0017468414595979628,0.0007033981162998445
126,2020-05-26,0.3,1.0,0.0,1.0,1.0,0.00013598167050762587,0.0008822804681380165,0.0001900796481245554,0.01335203170651405,0.00034203282420607343,0.0005244859545939397,0.0,0.0009309591604110752,0.0034950928137092736,0.00012003757175996087,0.0018476977002322625,0.00015030293556663455,0.00011119796908029272,5.423802356642124e-05,0.0,0.001767761716599136,0.0007033981162998445
127,2020-05-27,0.3,1.0,0.0,1.0,1.0,9.414115650527943e-05,0.0008822804681380165,0.0001900796481245554,0.013310565769537297,0.00034203282420607343,0.0005244859545939397,0.0,0.0009688030287204686,0.003457102674429825,0.00012003757175996087,0.00222408056509439,0.00015030293556663455,0.00011119796908029272,5.423802356642124e-05,0.0,0.001924663644107935,0.0007033981162998445
128,2020-05-28,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0008822804681380165,0.00023759956015569422,0.01260564484093252,0.00034203282420607343,0.0004589252102696972,0.0,0.0011277472756199205,0.0033431322565914794,0.00012003757175996087,0.0029768462948186448,0.00015030293556663455,0.00011119796908029272,5.423802356642124e-05,0.0,0.0021443263426202536,0.0005275485872248834
129,2020-05-29,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0008822804681380165,0.00023759956015569422,0.01214951953418825,0.00020521969452364406,0.0003933644659454548,0.0,0.001271553975195615,0.0032671519780325814,0.00012003757175996087,0.003592745528229399,0.00015030293556663455,0.00011119796908029272,5.423802356642124e-05,0.0,0.0023326086556308126,0.0005275485872248834
130,2020-05-30,0.3,1.0,1.0,1.0,1.0,8.368102800469283e-05,0.0006932203678227272,0.0001900796481245554,0.01144459860558347,0.00020521969452364406,0.0004589252102696972,0.00013823324094745063,0.0013623792591381588,0.0032291618387531333,9.002817881997066e-05,0.0037296120245429,0.00015030293556663455,0.00011119796908029272,0.00010847604713284248,0.0,0.0023849092981337457,0.0005275485872248834
131,2020-05-31,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0006932203678227272,0.0001900796481245554,0.01144459860558347,0.0002736262593648587,0.0004589252102696972,0.00013823324094745063,0.0014380669957569456,0.0031911716994736843,6.0018785879980436e-05,0.003832261896778026,0.0003006058711332691,0.00011119796908029272,0.00010847604713284248,0.0,0.0024476700691372652,0.000615473351762364
132,2020-06-01,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0006932203678227272,0.0001900796481245554,0.011361666731629968,0.0002736262593648587,0.0004589252102696972,0.00013823324094745063,0.0014759108640663389,0.003153181560194236,6.0018785879980436e-05,0.004311294633875279,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0024581301976378516,0.000615473351762364
133,2020-06-02,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0006932203678227272,0.0001900796481245554,0.011112871109769457,0.0002736262593648587,0.0003933644659454548,0.00013823324094745063,0.0015667361480088827,0.003115191420914787,6.0018785879980436e-05,0.004585027626502281,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0024895105831396116,0.000615473351762364
134,2020-06-03,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0006932203678227272,0.0001900796481245554,0.010739677676978691,0.0002736262593648587,0.0003933644659454548,0.00013823324094745063,0.0016424238846276694,0.003077201281635339,6.0018785879980436e-05,0.00516671023583466,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0026777928961501706,0.000615473351762364
135,2020-06-04,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0006932203678227272,0.0001900796481245554,0.01040795018116468,0.0002736262593648587,0.0003933644659454548,0.00013823324094745063,0.0017332491685702132,0.0030012210030764415,6.0018785879980436e-05,0.00516671023583466,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.00277193405265545,0.0005275485872248834
136,2020-06-05,0.3,1.0,1.0,1.0,1.0,9.414115650527943e-05,0.0006932203678227272,0.0001900796481245554,0.01044941611814143,0.0002736262593648587,0.0003933644659454548,0.00013823324094745063,0.0018316432261746359,0.00303921114235589,6.0018785879980436e-05,0.005303576732148161,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0029183758516636623,0.0005275485872248834
137,2020-06-06,0.3,1.0,1.0,1.0,1.0,8.368102800469283e-05,0.0006932203678227272,0.00023759956015569422,0.010283552370234424,0.0002736262593648587,0.0004589252102696972,0.00013823324094745063,0.0018316432261746359,0.00303921114235589,6.0018785879980436e-05,0.0055773097247751625,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0031066581646742213,0.0005275485872248834
138,2020-06-07,0.3,1.0,1.0,1.0,1.0,7.322089950410623e-05,0.0007562404012611569,0.00023759956015569422,0.010242086433257672,0.0002736262593648587,0.0004589252102696972,0.00013823324094745063,0.0019376060574409371,0.0030012210030764415,6.0018785879980436e-05,0.0055088764766184125,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.003378621505689473,0.000615473351762364
139,2020-06-08,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.0007562404012611569,0.00023759956015569422,0.010242086433257672,0.00020521969452364406,0.0004589252102696972,0.00013823324094745063,0.0019830186994122087,0.0028112703066791984,6.0018785879980436e-05,0.0056457429729319135,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0036087443327023783,0.000615473351762364
140,2020-06-09,0.3,1.0,1.0,1.0,1.0,6.276077100351963e-05,0.0007562404012611569,0.0003326393842179719,0.010159154559304169,0.00020521969452364406,0.0004589252102696972,0.00013823324094745063,0.0020814127570166316,0.00277328016739975,6.0018785879980436e-05,0.0056457429729319135,0.0003006058711332691,0.00011119796908029272,0.00016271407069926372,0.0,0.0036715051037058983,0.000615473351762364
